stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
643,7480,LAWSON RD AT KINGSTON ROAD (HIGHWAY 2A OVERPASS),,43.784144,-79.168316,,,,,1
644,6625,HIGHLAND CREEK OVERPASS AT KINGSTON RD,,43.784446,-79.168496,,,,,1
645,11560,HIGHLAND CREEK OVERPASS AT KINGSTON RD,,43.784278,-79.168279,,,,,1
646,11504,HIGHWAY 27 AT QUEENS PLATE DR (WOODBINE MALL),,43.722459,-79.597796,,,,,1
647,11084,HUMBER COLLEGE BLVD AT CARRIER DR,,43.73714,-79.610327,,,,,2
648,12196,HUMBER COLLEGE BLVD AT HUMBERLINE DR SOUTH SIDE,,43.731793,-79.608899,,,,,1
649,7861,HUMBER COLLEGE BLVD AT HUMBERLINE DR,,43.732288,-79.609404,,,,,1
650,12064,HUMBERLINE DR AT HUMBER COLLEGE BLVD WEST SIDE,,43.731956,-79.609688,,,,,1
651,11049,HUMBERLINE DR AT HUMBER COLLEGE BLVD,,43.731873,-79.609586,,,,,1
654,9901,ISLINGTON AVE AT BLOOR ST WEST NORTH SIDE,,43.645443,-79.52357,,,,,1
655,13363,ISLINGTON AVE AT BLOOR ST WEST,,43.644477,-79.523218,,,,,1
656,9902,ISLINGTON AVE AT BLOOR ST WEST,,43.644861,-79.52367,,,,,1
657,3772,ISLINGTON AVE AT CENTRAL PARK ROADWAY SOUTH SIDE,,43.648075,-79.525021,,,,,1
658,3791,ISLINGTON AVE AT FINCH AVE WEST,,43.745841,-79.568375,,,,,1
660,3863,JANE ST AT ANNETTE ST,,43.658161,-79.488011,,,,,1
661,3878,JANE ST AT TRETHEWEY DR,,43.697831,-79.502561,,,,,1
662,3891,JANE ST AT FINCH AVE WEST SOUTH SIDE,,43.756395,-79.517632,,,,,1
663,3903,JANE ST AT HEATHROW DR,,43.724798,-79.509453,,,,,1
664,10411,JANE ST AT HULLMAR DR,,43.772792,-79.52114,,,,,1
665,3904,JANE ST AT HULLMAR DR,,43.773374,-79.521574,,,,,1
666,11842,JANE ST AT LAMBTON AVE,,43.680924,-79.497571,,,,,2
667,3916,JANE ST AT PRITCHARD AVE,,43.669761,-79.493001,,,,,1
668,2740,JANE ST AT WRIGHT AVE,,43.701111,-79.503393,,,,,1
669,10412,JANE ST AT STEELES AVE WEST,,43.775287,-79.521529,,,,,1
670,11011,JARVIS ST AT CARLTON ST NORTH SIDE,,43.662681,-79.376714,,,,,1
671,10884,JARVIS ST AT CARLTON ST SOUTH SIDE,,43.6621,-79.376671,,,,,1
672,11010,JARVIS ST AT DUNDAS ST EAST,,43.656908,-79.374367,,,,,1
673,10885,JARVIS ST AT DUNDAS ST EAST,,43.65719,-79.374683,,,,,1
675,11013,JARVIS ST AT MT PLEASANT RD,,43.669567,-79.379517,,,,,1
676,11009,JARVIS ST AT QUEEN ST EAST,,43.653601,-79.373103,,,,,1
677,10886,JARVIS ST AT QUEEN ST EAST,,43.65381,-79.37337,,,,,1
678,10937,JARVIS ST AT WELLESLEY ST EAST SOUTH SIDE,,43.666009,-79.378325,,,,,1
679,11012,JARVIS ST AT WELLESLEY ST EAST,,43.666201,-79.378184,,,,,1
680,12146,JOHN GARLAND BLVD AT FINCH AVE WEST SOUTH SIDE,,43.735309,-79.594657,,,,,1
681,11199,JOHN GARLAND BLVD AT FINCH AVE WEST,,43.735591,-79.594642,,,,,1
682,3967,KEELE ST AT CATFORD RD SOUTH SIDE,,43.759111,-79.490025,,,,,1
684,9150,KEELE ST AT FINCH AVE WEST,,43.763696,-79.491233,,,,,1
686,7898,ST CLAIR AVE WEST AT KEELE ST,,43.672415,-79.467813,,,,,1
687,6338,CRESCENT PL AT SOUTH DR (WEST),,43.678356,-79.382767,,,,,1
688,1080,GERRARD ST EAST AT BLACKBURN ST,,43.664688,-79.355393,,,,,2
689,5221,LANSDOWNE AVE AT SEAFORTH AVE,,43.642878,-79.4376,,,,,1
690,13313,SCARLETT RD AT FOXWELL ST,,43.669097,-79.501265,,,,,2
691,11887,ADELAIDE ST WEST AT PETER ST EAST SIDE,,43.647356,-79.392327,,,,,1
692,2381,EGLINTON AVE WEST AT MARTIN GROVE RD,,43.674633,-79.562813,,,,,1
693,6931,RANEE AVE AT YORKDALE STATION,,43.723655,-79.446434,,,,,1
694,4973,DIXON RD AT 950 DIXON RD,,43.686744,-79.598887,,,,,1
695,1301,MCCOWAN RD AT KENHATCH BLVD,,43.801327,-79.263599,,,,,1
696,546,BLOOR ST WEST AT MARKLAND DR (EAST) EAST SIDE,,43.633613,-79.570262,,,,,1
697,8179,ST CLAIR AVE WEST AT OLD WESTON RD,,43.673441,-79.463154,,,,,1
699,3336,BELFIELD RD AT KIPLING AVE,,43.70462,-79.563779,,,,,1
701,5496,LLOYD MANOR RD AT FIRWOOD CRES NORTH SIDE,,43.665824,-79.550935,,,,,2
702,9808,MCCOWAN RD LOOP AT STEELES AVE EAST,,43.832349,-79.275381,,,,,2
703,10237,MAYBROOK DR AT NEWMILL GATE,,43.825453,-79.261243,,,,,1
704,3087,QUEEN ST WEST AT SOHO ST,,43.649548,-79.393279,,,,,2
706,8215,STEELES AVE EAST AT DON MILLS RD,,43.811341,-79.36053,,,,,1
707,202,BATHURST ST AT ST CLAIR AVE WEST NORTH SIDE,,43.683539,-79.418342,,,,,1
708,1745,THE BRIDLE PATH AT LAWRENCE AVE EAST SOUTH SIDE,,43.733098,-79.364547,,,,,2
709,729,CALEDONIA RD AT LAWRENCE AVE WEST,,43.711236,-79.466437,,,,,1
710,11251,MIDLAND AVE AT STEELES AVE EAST SOUTH SIDE,,43.825489,-79.297132,,,,,1
711,4241,KINGSTON RD AT MCNAB BLVD EAST SIDE,,43.72891,-79.227873,,,,,1
714,4353,KIPLING AVE AT JUTLAND RD,,43.627059,-79.529271,,,,,2
715,11282,EGLINTON AVE EAST AT MARKHAM RD,,43.743356,-79.218568,,,,,1
716,10413,JANE ST AT STEELES AVE WEST NORTH SIDE,,43.776236,-79.521545,,,,,1
717,5891,OAKDALE RD AT SHEPPARD AVE WEST NORTH SIDE,,43.737553,-79.524554,,,,,1
718,11775,PARKSIDE DR AT HIGH PARK BLVD,,43.644739,-79.456071,,,,,2
719,2683,GUILDWOOD PKWY AT NAVARRE CRES,,43.74954,-79.190279,,,,,1
720,5688,MIDLAND AVE AT BOARHILL DR,,43.799905,-79.284583,,,,,1
721,2320,EGLINTON AVE EAST AT WYNFORD DR WEST SIDE,,43.724306,-79.326127,,,,,1
722,9538,PRINCESS ST AT THE ESPLANADE,,43.649346,-79.366179,,,,,1
725,3407,CHAPLIN CRES AT AVENUE RD,,43.698759,-79.405888,,,,,1
726,7691,ELLESMERE RD AT HELICON GATE WEST SIDE,,43.7786,-79.222534,,,,,1
727,3648,GLENCAIRN AVE AT DANESBURY AVE,,43.708258,-79.446873,,,,,1
729,11166,THE ESPLANADE AT PRINCESS ST,,43.649392,-79.365939,,,,,1
730,1867,DAVISVILLE AVE AT PAILTON CRES,,43.699213,-79.392011,,,,,2
731,3882,JANE ST AT DUNDAS ST WEST,,43.665426,-79.490966,,,,,1
732,8994,YONGE ST AT GLEN ELM AVE,,43.691173,-79.395009,,,,,1
733,2233,EGLINTON AVE EAST AT LEBOVIC AVE,,43.726941,-79.290955,,,,,1
734,13610,280 BASALTIC RD,,43.827398,-79.498185,,,,,1
735,9613,1100 BELLAMY RD NORTH,,43.776206,-79.242373,,,,,1
736,8630,WELLESLEY ST EAST AT ONTARIO ST,,43.667548,-79.372236,,,,,1
737,1875,DAVISVILLE AVE AT BELLE AYRE BLVD,,43.701009,-79.38344,,,,,2
738,915,DANFORTH AVE AT WOODBINE AVE,,43.68579,-79.31264,,,,,1
739,8052,RAILSIDE RD AT CODECO CRT EAST SIDE,,43.73577,-79.327078,,,,,1
740,6418,HENRIETTA ST AT RUNNYMEDE RD,,43.670623,-79.484459,,,,,1
741,6158,WATERBURY DR AT MARTIN GROVE RD,,43.687686,-79.569365,,,,,1
742,8140,ST CLAIR AVE EAST AT DENVALE RD,,43.704589,-79.318289,,,,,1
743,14263,BIRCHMOUNT RD AT ASHTONBEE RD,,43.732745,-79.278747,,,,,1
744,2873,MCCOWAN RD AT SANDHURST CIR (NORTH),,43.811469,-79.269019,,,,,1
745,9691,CLONMORE DR AT CORNELL AVE,,43.691477,-79.275358,,,,,2
746,3052,QUEEN ST EAST AT JONES AVE,,43.662787,-79.332563,,,,,2
747,1238,LESLIE ST AT COMMISSIONERS ST,,43.656785,-79.326675,,,,,1
748,1981,16 THE DONWAY EAST - OPPOSITE DON MILLS COLLEGIATE,,43.736071,-79.34063,,,,,1
749,8500,VICTORIA PARK AVE AT SLOANE AVE,,43.738851,-79.308614,,,,,1
750,5602,1915 MARTIN GROVE RD,,43.746289,-79.596181,,,,,1
751,62,AVENUE RD AT DUPONT ST,,43.677293,-79.397747,,,,,1
752,3590,FINCH AVE WEST AT ENDELL ST,,43.775065,-79.437255,,,,,1
753,9237,SHORNCLIFFE AVE AT NORTH QUEEN ST,,43.622715,-79.540817,,,,,1
754,3697,HIGH PARK AVE AT GLENLAKE AVE,,43.657013,-79.466655,,,,,1
755,6202,THE WESTWAY AT SUN ROW DR EAST SIDE,,43.689237,-79.540513,,,,,2
756,5932,OCONNOR DR AT RALSTON AVE WEST SIDE,,43.698222,-79.32754,,,,,1
757,8177,ST CLAIR AVE WEST AT OAKWOOD AVE,,43.679419,-79.435993,,,,,1
758,2644,FINCH AVE WEST AT WOODBINE DOWNS BLVD,,43.733796,-79.606419,,,,,1
759,2332,EGLINTON AVE WEST AT BLACKTHORN AVE,,43.691841,-79.465459,,,,,1
760,3244,YONGE ST AT SHUTER ST,,43.654086,-79.380107,,,,,1
761,9341,DUFFERIN ST AT DUFFERIN PARK AVE,,43.657235,-79.4344,,,,,1
763,5544,MAPLE LEAF DR AT CULFORD RD,,43.71223,-79.490411,,,,,1
764,3959,KEELE ST AT BROADOAKS DR,,43.757337,-79.489307,,,,,1
765,8896,WILSON HEIGHTS BLVD AT CODSELL AVE,,43.753553,-79.458301,,,,,1
766,11120,41 SHORNCLIFFE RD,,43.629164,-79.543219,,,,,1
767,1876,DAVISVILLE AVE AT MT PLEASANT RD,,43.700445,-79.386676,,,,,1
768,7166,SHEPPARD AVE EAST AT BROWNSPRING RD,,43.788996,-79.262391,,,,,1
769,4249,KINGSTON RD AT OVERTURE RD,,43.759148,-79.197545,,,,,1
770,5819,MT PLEASANT RD AT GLENGOWAN RD,,43.720256,-79.394784,,,,,1
771,10833,MAYBROOK DR AT MCNICOLL AVE NORTH SIDE,,43.822014,-79.259593,,,,,1
772,7774,GENTIAN DR AT WELLESWORTH DR,,43.665292,-79.58174,,,,,1
773,4092,KENNEDY RD AT JADE ST,,43.781627,-79.287468,,,,,1
775,3594,FINCH AVE WEST AT GRANTBROOK ST WEST SIDE,,43.776216,-79.432081,,,,,1
776,4820,BRIMLEY RD AT DENNETT DR,,43.793259,-79.271151,,,,,1
777,8924,WOODBINE AVE AT MERRILL AVE NORTH SIDE,,43.683536,-79.311795,,,,,1
779,4557,QUEEN ST EAST AT COXWELL AVE,,43.666226,-79.316802,,,,,2
780,11549,FINCHDENE SQ AT TORHAM PL,,43.819622,-79.233068,,,,,1
781,38,ANNETTE ST AT KEELE ST,,43.663665,-79.463594,,,,,1
782,6149,UPHILL AVE AT CHURCH ST,,43.708716,-79.508625,,,,,2
784,4118,KENNEDY RD AT RANSTONE GARDENS,,43.742222,-79.272222,,,,,2
785,1210,KENNEDY RD AT PARK ST,,43.709388,-79.258527,,,,,1
786,2725,ISLINGTON AVE AT NORDIN AVE,,43.626889,-79.51622,,,,,1
787,1371,NEILSON RD AT OPP WALKWAY TO BLACKWATER CRES & KESSACK CRT,,43.799894,-79.218441,,,,,1
788,9245,SHORNCLIFFE RD AT DUNDAS ST WEST,,43.631995,-79.544454,,,,,1
789,8112,SLOANE AVE AT TROPHY DR,,43.728023,-79.310661,,,,,1
790,6068,SHEPPARD AVE WEST AT JANE ST,,43.73956,-79.512946,,,,,1
791,14083,NIGHTSTAR RD AT POGONIA ST,,43.824719,-79.226814,,,,,1
792,2959,MORNINGSIDE AVE AT MILNER AVE,,43.800079,-79.198815,,,,,1
793,10108,OPPOSITE 8950 KEELE ST,,43.828886,-79.50631,,,,,1
794,1192,JONES AVE AT QUEEN ST EAST NORTH SIDE,,43.662914,-79.332822,,,,,1
795,4987,DIXON RD AT ISLINGTON AVE EAST SIDE,,43.697121,-79.545987,,,,,1
796,3674,GREENWOOD AVE AT DUNDAS ST EAST,,43.667812,-79.326809,,,,,1
797,2779,KINGSTON RD AT GLEN MANOR DR,,43.67963,-79.294643,,,,,1
799,937,DAVENPORT RD AT DUFFERIN ST,,43.672873,-79.44112,,,,,1
800,1126,GERRARD ST EAST AT NORWOOD RD,,43.683456,-79.302744,,,,,2
802,3729,HULLMAR DR AT BAMFORD CRES,,43.768497,-79.528923,,,,,1
803,4296,KIPLING AVE AT BYLAND RD,,43.6749,-79.549699,,,,,1
804,4077,KENNEDY RD AT DANCY AVE NORTH SIDE,,43.805877,-79.298998,,,,,1
805,7387,VAN HORNE AVE AT HOBART DR,,43.787979,-79.349904,,,,,1
806,2277,EGLINTON AVE EAST AT JONESVILLE CRES EAST SIDE,,43.724921,-79.306962,,,,,1
807,3872,JANE ST AT CHURCH ST,,43.709511,-79.50568,,,,,1
808,1555,ST CLAIR AVE EAST AT BRIMLEY RD WEST SIDE,,43.720851,-79.241958,,,,,1
809,10686,ST CLAIR AVE EAST AT CLIFTON RD,,43.690055,-79.384503,,,,,1
810,4623,ST CLAIR AVE EAST AT DANFORTH RD,,43.716671,-79.260278,,,,,1
811,1559,ST CLAIR AVE EAST AT ELFREDA BLVD,,43.713683,-79.273129,,,,,2
812,1562,ST CLAIR AVE EAST AT KENNEDY RD,,43.716357,-79.261696,,,,,2
813,3122,ST CLAIR AVE EAST AT VICTORIA PARK AVE,,43.708746,-79.296433,,,,,1
814,8153,ST CLAIR AVE WEST AT BATHURST ST,,43.683274,-79.417959,,,,,1
815,11579,ST CLAIR AVE WEST AT CALEDONIA RD EAST SIDE,,43.675428,-79.454009,,,,,1
816,11715,ST CLAIR AVE WEST AT CALEDONIA RD,,43.675536,-79.454363,,,,,1
817,13340,ST CLAIR AVE WEST AT GUNNS RD,,43.671876,-79.47081,,,,,1
818,11620,ST CLAIR AVE WEST AT LANSDOWNE AVE,,43.676142,-79.450764,,,,,1
819,13341,ST CLAIR AVE WEST AT OLD STOCK YARDS RD,,43.671638,-79.471337,,,,,1
820,13343,ST CLAIR AVE WEST AT RUNNYMEDE RD,,43.668871,-79.483807,,,,,1
824,4728,ST DENNIS DR AT LINKWOOD LANE,,43.71963,-79.327972,,,,,1
825,10263,ST DENNIS DR AT LINKWOOD LANE,,43.719824,-79.328041,,,,,2
827,13467,ST BASIL THE GREAT COLLEGE SCHOOL,,43.727047,-79.533095,,,,,2
828,11413,STEELES AVE EAST AT BIRCHMOUNT RD WEST SIDE,,43.821281,-79.317818,,,,,1
829,9346,STEELES AVE EAST AT BIRCHMOUNT RD,,43.821203,-79.317259,,,,,1
830,14219,211 STEELES AVE EAST (BREBEUF COLLEGE SCHOOL),,43.801751,-79.402621,,,,,1
831,8216,STEELES AVE EAST AT DUDLEY AVE,,43.798817,-79.416968,,,,,1
832,11606,STEELES AVE EAST AT MIDDLEFIELD RD,,43.832534,-79.268127,,,,,1
833,12092,STEELES AVE EAST AT QUAIL VALLEY DR,,43.809405,-79.369114,,,,,2
834,9344,STEELES AVE EAST AT WARDEN AVE,,43.819471,-79.324773,,,,,1
835,8257,1750 STEELES AVE WEST,,43.785488,-79.478051,,,,,1
837,1585,STEELES AVE WEST AT BATHURST ST EAST SIDE,,43.792602,-79.444584,,,,,1
838,9342,STEELES AVE WEST AT DUFFERIN ST WEST SIDE,,43.787239,-79.470774,,,,,1
839,11522,STEELES AVE WEST AT HIGHWAY 27 EAST SIDE,,43.755524,-79.613236,,,,,1
840,8285,STEELES AVE WEST AT ISLINGTON AVE LOOP,,43.764119,-79.576295,,,,,1
841,12088,STEELES AVE WEST AT JANE ST,,43.775243,-79.522104,,,,,1
842,1590,STEELES AVE WEST AT KEELE ST EAST SIDE,,43.781608,-79.493763,,,,,1
843,9835,STEELES AVE WEST AT MARTIN GROVE RD WEST SIDE,,43.757695,-79.60441,,,,,1
844,9825,STEELES AVE WEST AT MARTIN GROVE RD,,43.757677,-79.60351,,,,,1
845,1603,STEELES AVE WEST AT VILLAGE GATE,,43.793355,-79.44117,,,,,1
846,8316,STEELES AVE WEST AT WESTON RD,,43.770515,-79.546148,,,,,1
847,7373,STEPHEN DR AT THE QUEENSWAY NORTH SIDE,,43.630844,-79.484357,,,,,2
848,11991,STRACHAN AVE AT FLEET ST NORTH SIDE,,43.636733,-79.409718,,,,,1
849,11992,STRACHAN AVE AT FLEET ST,,43.636597,-79.409882,,,,,1
850,11247,RAAB BLVD AT HOSPITAL RD WEST SIDE (K & L WINGS),,43.7226,-79.376161,,,,,1
851,11248,RAAB BLVD AT HOSPITAL RD WEST SIDE (K & L WINGS),,43.722662,-79.375904,,,,,1
852,11996,WELLNESS WAY AT HOSPITAL RD (ODETTE CANCER CENTRE),,43.72138,-79.377767,,,,,1
853,11997,WELLNESS WAY AT HOSPITAL RD (ODETTE CANCER CENTRE),,43.721548,-79.377789,,,,,1
854,1729,HOSPITAL RD AT WELLNESS WAY EAST SIDE (SUNNYBROOK MAIN ENT),,43.721805,-79.376891,,,,,1
855,9394,HOSPITAL RD AT WELLNESS WAY EAST SIDE (SUNNYBROOK MAIN ENT),,43.721834,-79.37673,,,,,1
856,9911,TAPSCOTT RD AT FINCH AVE EAST NORTH SIDE,,43.81468,-79.237166,,,,,2
860,4678,TUSCAN GATE AT ST REGIS CRES (SOUTH),,43.75434,-79.483902,,,,,1
862,10888,UNIVERSITY AVE AT DUNDAS ST WEST NORTH SIDE (ST PATRICK STN),,43.655161,-79.388218,,,,,1
863,10895,UNIVERSITY AVE AT DUNDAS ST WEST (ST PATRICK STATION),,43.654971,-79.38865,,,,,1
864,10610,UNIVERSITY AVE AT GERRARD ST WEST,,43.657466,-79.389215,,,,,1
865,10887,UNIVERSITY AVE AT QUEEN ST WEST NORTH SIDE (OSGOODE STATION),,43.651259,-79.386513,,,,,1
866,10896,UNIVERSITY AVE AT QUEEN ST WEST (OSGOODE STATION),,43.651044,-79.386966,,,,,1
867,8418,VAUGHAN RD AT MAPLEWOOD AVE,,43.685697,-79.421942,,,,,1
868,8442,VICTORIA PARK AVE AT CRAIGTON DR,,43.726536,-79.303279,,,,,1
869,8477,VICTORIA PARK AVE AT LAWRENCE AVE EAST SOUTH SIDE,,43.741594,-79.309737,,,,,1
870,14261,VICTORIA PARK RD AT MCNICOLL AVE NORTH SIDE,,43.804681,-79.336435,,,,,1
871,7424,VICTORIA PARK AVE AT SHEPPARD AVE EAST NORTH SIDE,,43.77578,-79.32307,,,,,1
872,7425,VICTORIA PARK AVE AT SHEPPARD AVE EAST SOUTH SIDE,,43.774658,-79.322882,,,,,1
873,9905,WARDEN AVE AT DANFORTH RD SOUTH SIDE,,43.696481,-79.274628,,,,,1
874,12013,WARDEN AVE AT SHEPPARD AVE EAST NORTH SIDE,,43.779404,-79.308122,,,,,1
875,10536,WARDEN AVE AT STEELES AVE EAST NORTH SIDE,,43.820284,-79.324481,,,,,1
876,10565,WARDEN AVE AT STEELES AVE EAST SOUTH SIDE,,43.819086,-79.324457,,,,,1
877,4710,WELLINGTON ST WEST AT BAY ST,,43.647418,-79.379552,,,,,2
878,4712,WELLINGTON ST WEST AT YORK ST,,43.646725,-79.38288,,,,,1
880,1633,THE WEST MALL AT SHERWAY DR (TRILLIUM HEALTH CTR SOUTH STOP),,43.60947,-79.560556,,,,,1
881,11119,THE WEST MALL AT QUEENSWAY SOUTH SIDE,,43.611752,-79.562296,,,,,1
882,8762,WESTON RD AT ROGERS RD SOUTH SIDE,,43.681322,-79.4766,,,,,1
883,8698,WESTON RD AT BRADSTOCK RD,,43.738869,-79.539257,,,,,1
884,9677,WESTON RD AT EGLINTON AVE WEST SOUTH SIDE,,43.686679,-79.489128,,,,,1
885,8723,WESTON RD AT FINCH AVE WEST,,43.75179,-79.542165,,,,,2
886,7443,WESTON RD AT OAK ST NORTH SIDE,,43.708152,-79.533624,,,,,1
887,4713,WESTON RD AT ROGERS RD NORTH SIDE,,43.682025,-79.477086,,,,,2
888,14064,WESTON RD AT STEELES AVE WEST,,43.769197,-79.546135,,,,,1
889,13536,WHEELTRANS EXIT AT COMMISSIONERS ST,,43.654967,-79.33033,,,,,2
890,6210,WICKSTEED AVE AT LAIRD DR,,43.710479,-79.363313,,,,,1
891,9899,WILSON AVE AT BILLY BISHOP WAY,,43.733173,-79.452921,,,,,1
892,8867,WILSON AVE AT KEELE ST EAST SIDE,,43.726936,-79.481024,,,,,1
893,8869,WILSON AVE AT KEELE ST,,43.726897,-79.481656,,,,,1
894,1662,WILSON AVE AT LADY YORK AVE,,43.731027,-79.46453,,,,,1
895,13470,OPPOSITE 675 WILSON AVE,,43.73297,-79.455031,,,,,1
896,1666,WILSON AVE AT TRANSIT RD WEST SIDE,,43.733321,-79.453537,,,,,1
897,11690,WILSON HEIGHTS BLVD AT GOODWILL AVE,,43.736423,-79.449439,,,,,1
898,13921,WOODBINE RACE TRACK LOOP (MAIN ENTRANCE),,43.716013,-79.60357,,,,,1
899,13938,WOODBINE RACETRACK LOOP (MAIN ENTRANCE),,43.716151,-79.603568,,,,,1
900,9013,5800 YONGE ST,,43.784211,-79.416767,,,,,1
902,3225,YONGE ST AT FRONT ST EAST NORTH SIDE,,43.64738,-79.377033,,,,,1
904,9002,YONGE ST AT HEATH ST EAST,,43.6899,-79.394751,,,,,1
905,9003,YONGE ST AT HENDON AVE (FINCH STATION),,43.781737,-79.416172,,,,,1
909,11371,YONGE ST AT WILSON AVE SOUTH SIDE,,43.743604,-79.406835,,,,,2
910,11394,YONGE ST AT YORK MILLS RD,,43.743758,-79.406431,,,,,1
911,11279,YORK BLVD (NORTH) AT YORK UNIVERSITY COMMONS,,43.774062,-79.501302,,,,,1
912,11280,YORK BLVD (NORTH) AT YORK UNIVERSITY COMMONS,,43.774147,-79.500838,,,,,1
913,11416,YORK BLVD (NORTH) AT YORK UNIVERSITY COMMONS,,43.774088,-79.501056,,,,,1
914,11924,YORK BLVD (NORTH) AT YORK UNIVERSITY COMMONS,,43.77404,-79.501343,,,,,1
915,14277,YORK BLVD (NORTH) AT YORK UNIVERSITY COMMONS,,43.773924,-79.501902,,,,,1
916,9078,YORK MILLS RD AT LESMILL RD WEST SIDE,,43.754706,-79.352483,,,,,2
917,9083,YORK MILLS RD AT SANDOVER DR (1222 YORK MILLS),,43.759787,-79.331697,,,,,1
918,9907,YORK MILLS RD AT YONGE ST EAST SIDE,,43.744175,-79.405824,,,,,1
919,9906,YORK MILLS RD AT YONGE ST,,43.744408,-79.405917,,,,,1
920,3264,YORK MILLS RD AT YORK RIDGE RD,,43.744201,-79.401754,,,,,1
921,4736,YORK ST AT KING ST WEST,,43.647821,-79.383402,,,,,2
924,597,BLOOR ST WEST AT WILMAR RD,,43.639637,-79.544544,,,,,2
925,7361,ST CLAIR AVE WEST AT COBALT AVE,,43.670126,-79.478154,,,,,1
926,5564,MARKHAM RD AT GREENCREST CIRCT NORTH SIDE,,43.758188,-79.224645,,,,,1
927,1820,CUMMER AVE AT SIMEON CRT WEST SIDE,,43.793415,-79.389121,,,,,1
928,13311,SCARLETT RD AT BERNICE CRES,,43.66671,-79.499311,,,,,1
929,8256,STEELES AVE EAST AT OPPOSITE WALKWAY TO WHITMAN ST,,43.800485,-79.409172,,,,,1
930,8091,SENTINEL RD AT MURRAY ROSS PKWY SOUTH SIDE,,43.76435,-79.501283,,,,,1
931,11164,BERKELEY ST AT FRONT ST EAST SOUTH SIDE,,43.65086,-79.363923,,,,,1
932,13706,VANDERHOOF AVE AT THOMAS ELGIE DR,,43.713396,-79.3563,,,,,2
933,2913,MIDLAND AVE AT DANFORTH RD,,43.725003,-79.254167,,,,,1
934,2407,EGLINTON AVE WEST AT SCARLETT RD,,43.684083,-79.511217,,,,,1
935,867,CROW TRAIL AT BALDOON RD,,43.813533,-79.231002,,,,,1
936,8585,WARDEN AVE AT LUPIN DR,,43.765659,-79.302328,,,,,2
937,2987,OVERLEA BLVD AT WILLIAM MORGAN DR,,43.707851,-79.341542,,,,,1
939,1193,JONES AVE AT QUEEN ST EAST,,43.663129,-79.333098,,,,,1
940,564,BLOOR ST WEST AT PALMERSTON BLVD,,43.664681,-79.413457,,,,,1
941,8865,WILSON AVE AT JULIAN RD EAST SIDE (HUMBER RIVER HOSPITAL),,43.724597,-79.490697,,,,,1
942,13307,ST CLAIR AVE WEST AT MARIPOSA AVE,,43.66766,-79.489617,,,,,1
943,8260,STEELES AVE WEST AT SCHOLES RD/BARMAC DR,,43.768389,-79.555208,,,,,1
944,9077,YORK MILLS RD AT LESLIE ST WEST SIDE,,43.753001,-79.360765,,,,,1
945,4186,KING ST WEST AT SPENCER AVE,,43.638134,-79.430996,,,,,2
946,6756,PHARMACY AVE AT SUNDRIDGE DR NORTH SIDE,,43.721318,-79.295656,,,,,1
947,12838,VANDERHOOF AVE AT BRENTCLIFFE RD,,43.71311,-79.358152,,,,,1
948,8977,YONGE ST AT EGLINTON AVE EAST (EGLINTON STATION),,43.706334,-79.398105,,,,,1
949,11398,WESTON RD AT CRESTMOUNT BLVD,,43.811257,-79.552474,,,,,1
950,4607,SPADINA RD AT ARDMORE RD,,43.695333,-79.415497,,,,,2
951,11102,ORTON PARK RD AT LISA RD,,43.766473,-79.206747,,,,,1
952,9247,THIRTIETH ST AT HORNER AVE SOUTH SIDE,,43.603747,-79.533543,,,,,1
953,8212,STEELES AVE EAST AT BESTVIEW DR EAST SIDE,,43.80605,-79.383063,,,,,1
954,4190,KING ST WEST AT TECUMSETH ST,,43.643495,-79.405053,,,,,2
955,2054,DUFFERIN ST AT GLENCAIRN AVE,,43.707174,-79.453358,,,,,1
956,483,BLOOR ST EAST AT PARLIAMENT ST,,43.672153,-79.370709,,,,,2
957,8886,WILSON AVE AT WENDELL AVE,,43.716656,-79.527224,,,,,2
958,5264,LAWRENCE AVE EAST AT FORTUNE GATE EAST SIDE,,43.760963,-79.219442,,,,,1
960,12203,LAWRENCE WEST STATION,,43.716047,-79.444391,,,,,2
961,4390,KIPLING AVE AT WIDDICOMBE HILL BLVD,,43.679015,-79.551856,,,,,1
962,4836,BRIMLEY RD AT WALKWAY TO MCCOOL CRT,,43.818497,-79.283169,,,,,1
963,1115,GERRARD ST EAST AT BOWMORE RD,,43.677928,-79.315075,,,,,2
964,6438,HUNTINGWOOD DR AT DAVISBROOK BLVD,,43.786138,-79.308527,,,,,2
965,5771,MORTIMER AVE AT COXWELL AVE (TORONTO EAST GENERAL HOSPITAL),,43.690455,-79.326727,,,,,1
966,1412,OCONNOR DR AT DON MILLS RD WEST SIDE,,43.695533,-79.340073,,,,,1
967,2113,DUNCAN MILL RD AT VALLEYBROOK DR,,43.761944,-79.353465,,,,,1
968,2815,LAWRENCE AVE EAST AT LESLIE ST WEST SIDE,,43.734607,-79.35682,,,,,1
969,13493,RUTHERFORD RD AT FOREST RUN BLVD,,43.841665,-79.487195,,,,,1
970,8892,WILSON AVE AT YONGE ST,,43.74382,-79.407262,,,,,1
971,1099,GERRARD ST EAST AT MARJORY AVE,,43.668861,-79.337446,,,,,2
972,2469,FAYWOOD BLVD AT GOODWILL AVE,,43.736952,-79.446865,,,,,1
973,6612,86 NEPTUNE DR,,43.73229,-79.437338,,,,,1
